Date, Requests
2013-08-27-19,82305372
2013-08-27-20,84691303
2013-08-27-21,85596344
2013-08-27-22,80369236
2013-08-27-23,74078804
2013-08-28-0,69896735
2013-08-28-1,68063645
2013-08-28-2,68326848
2013-08-28-3,67702115
2013-08-28-4,64278285
2013-08-28-5,59463950
2013-08-28-6,58488584
2013-08-28-7,61739324
2013-08-28-8,65388173
2013-08-28-9,67912664
2013-08-28-10,70171459
2013-08-28-11,70038967
2013-08-28-12,76057108
2013-08-28-13,81300886
2013-08-28-14,85248403
2013-08-28-15,86598062
2013-08-28-16,82429317
2013-08-28-17,81487055
2013-08-28-18,79983154
2013-08-28-19,81616175
2013-08-28-20,83980060
2013-08-28-21,85792011
2013-08-28-22,83666096
2013-08-28-23,75623366
2013-08-29-0,70663057
2013-08-29-1,69172042
2013-08-29-2,69770309
2013-08-29-3,69493081
2013-08-29-4,65808182
2013-08-29-5,62100686
2013-08-29-6,60558101
2013-08-29-7,63373912
2013-08-29-8,66830466
2013-08-29-9,70042406
2013-08-29-10,71667539
2013-08-29-11,72287884
2013-08-29-12,77948571
2013-08-29-13,84433447
2013-08-29-14,88538460
2013-08-29-15,89353822
2013-08-29-16,88396431
2013-08-29-17,84965287
2013-08-29-18,84626929
2013-08-29-19,84386478
2013-08-29-20,85862956
2013-08-29-21,85945854
2013-08-29-22,80593062
2013-08-29-23,73373060
2013-08-30-0,70049180
2013-08-30-1,67961660
2013-08-30-2,69285478
2013-08-30-3,67446352
2013-08-30-4,64698043
2013-08-30-5,60593775
2013-08-30-6,58967953
2013-08-30-7,61704189
2013-08-30-8,65747708
2013-08-30-9,67373807
2013-08-30-10,69463578
2013-08-30-11,70035217
2013-08-30-12,75951273
2013-08-30-13,81312812
2013-08-30-14,85788530
2013-08-30-15,86607229
2013-08-30-16,83314746
2013-08-30-17,81342808
2013-08-30-18,80215097
2013-08-30-19,79975407
2013-08-30-20,81020855
2013-08-30-21,81064564
2013-08-30-22,76315052
2013-08-30-23,69761189
2013-08-31-0,63868634
2013-08-31-1,60833103
2013-08-31-2,60393214
2013-08-31-3,60245222
2013-08-31-4,58517542
2013-08-31-5,56258384
2013-08-31-6,54374260
2013-08-31-7,54994645
2013-08-31-8,57699181
2013-08-31-9,60245366
2013-08-31-10,61979852
2013-08-31-11,63440734
2013-08-31-12,67771434
2013-08-31-13,73086293
2013-08-31-14,77074128
2013-08-31-15,80240408
2013-08-31-16,80978414
2013-08-31-17,80337051
2013-08-31-18,79298846
2013-08-31-19,79216225
2013-08-31-20,80164029
2013-08-31-21,81324499
2013-08-31-22,76840304
2013-08-31-23,70183010
2013-09-01-0,64619181
2013-09-01-1,62123718
2013-09-01-2,61389044
2013-09-01-3,62635137
2013-09-01-4,61301778
2013-09-01-5,59331835
2013-09-01-6,57410301
2013-09-01-7,58687829
2013-09-01-8,61606024
2013-09-01-9,65575347
2013-09-01-10,68073391
2013-09-01-11,69920525
2013-09-01-12,73831746
2013-09-01-13,77467693
2013-09-01-14,84049353
2013-09-01-15,86324611
2013-09-01-16,87344294
2013-09-01-17,85305047
2013-09-01-18,85133380
2013-09-01-19,86844238
2013-09-01-20,87602137
2013-09-01-21,86948535
2013-09-01-22,82103088
2013-09-01-23,74230824
2013-09-02-0,68147930
2013-09-02-1,66199441
2013-09-02-2,67416235
2013-09-02-3,68519292
2013-09-02-4,66917542
2013-09-02-5,63745019
2013-09-02-6,60567078
2013-09-02-7,63319553
2013-09-02-8,66794352
2013-09-02-9,69259597
2013-09-02-10,71778851
2013-09-02-11,72295535
2013-09-02-12,77505616
2013-09-02-13,84721100
2013-09-02-14,89276312
2013-09-02-15,90750983
2013-09-02-16,89461367
2013-09-02-17,87644994
2013-09-02-18,87157133
2013-09-02-19,88480144
2013-09-02-20,90124255
2013-09-02-21,89291479
2013-09-02-22,84968036
2013-09-02-23,78071633
2013-09-03-0,73051197
2013-09-03-1,71129312
2013-09-03-2,73475468
2013-09-03-3,72045367
2013-09-03-4,68385289
2013-09-03-5,63440723
2013-09-03-6,61241556
2013-09-03-7,63630135
2013-09-03-8,67010093
2013-09-03-9,70229312
2013-09-03-10,71841240
2013-09-03-11,75001763
2013-09-03-12,80516782
2013-09-03-13,85816909
2013-09-03-14,90532798
2013-09-03-15,90439948
2013-09-03-16,91107768
2013-09-03-17,87343881
2013-09-03-18,86325002
2013-09-03-19,85719377
2013-09-03-20,88348503
2013-09-03-21,86822589
2013-09-03-22,82481451
2013-09-03-23,74866474
2013-09-04-0,70296837
2013-09-04-1,69992225
2013-09-04-2,71508593
2013-09-04-3,70300113
2013-09-04-4,67547674
2013-09-04-5,61994799
2013-09-04-6,61015451
2013-09-04-7,64119694
2013-09-04-8,67122169
2013-09-04-9,68898489
2013-09-04-10,71189949
2013-09-04-11,74042140
2013-09-04-12,79781389
2013-09-04-13,86129225
2013-09-04-14,90519744
2013-09-04-15,91718300
2013-09-04-16,90232854
2013-09-04-17,87256976
2013-09-04-18,86199681
2013-09-04-19,86197869
2013-09-04-20,87759279
2013-09-04-21,87335190
2013-09-04-22,80807939
2013-09-04-23,73854240
2013-09-05-0,69420751
2013-09-05-1,69090593
2013-09-05-2,70996500
2013-09-05-3,69054170
2013-09-05-4,66149745
2013-09-05-5,61525959
2013-09-05-6,59196916
2013-09-05-7,61840812
2013-09-05-8,65885510
2013-09-05-9,68083223
2013-09-05-10,69897253
2013-09-05-11,70812951
2013-09-05-12,77820562
2013-09-05-13,85456782
2013-09-05-14,88210112
2013-09-05-15,91403917
2013-09-05-16,90029085
2013-09-05-17,87424760
2013-09-05-18,85255085
2013-09-05-19,85813777
2013-09-05-20,86755796
2013-09-05-21,85532145
2013-09-05-22,79555446
2013-09-05-23,73078009
2013-09-06-0,67892157
2013-09-06-1,67341910
2013-09-06-2,68830811
2013-09-06-3,67207129
2013-09-06-4,64723597
2013-09-06-5,60005050
2013-09-06-6,58239596
2013-09-06-7,61466472
2013-09-06-8,64604802
2013-09-06-9,66919478
2013-09-06-10,68648244
2013-09-06-11,70483424
2013-09-06-12,74963464
2013-09-06-13,81326712
2013-09-06-14,85488876
2013-09-06-15,87744209
2013-09-06-16,85545591
2013-09-06-17,83251159
2013-09-06-18,81764849
2013-09-06-19,81812749
2013-09-06-20,82369446
2013-09-06-21,81811130
2013-09-06-22,76956242
2013-09-06-23,68355739
2013-09-07-0,62184258
2013-09-07-1,59620215
2013-09-07-2,59885844
2013-09-07-3,60548024
2013-09-07-4,58106414
2013-09-07-5,56201640
2013-09-07-6,54822987
2013-09-07-7,56502756
2013-09-07-8,59252586
2013-09-07-9,62457927
2013-09-07-10,64118733
2013-09-07-11,66119621
2013-09-07-12,70247081
2013-09-07-13,75297985
2013-09-07-14,79921827
2013-09-07-15,82618748
2013-09-07-16,83226249
2013-09-07-17,83222862
2013-09-07-18,82437416
2013-09-07-19,83828569
2013-09-07-20,83719171
2013-09-07-21,83422585
2013-09-07-22,80841065
2013-09-07-23,73221915
2013-09-08-0,67064969
2013-09-08-1,65190694
2013-09-08-2,64680663
2013-09-08-3,64252800
2013-09-08-4,63113274
2013-09-08-5,60175034
2013-09-08-6,58484819
2013-09-08-7,59770227
2013-09-08-8,63332576
2013-09-08-9,67878179
2013-09-08-10,71133591
2013-09-08-11,73284885
2013-09-08-12,77876400
2013-09-08-13,81763092
2013-09-08-14,88242938
2013-09-08-15,91956702
2013-09-08-16,91216888
2013-09-08-17,91047437
2013-09-08-18,90573825
2013-09-08-19,91729836
2013-09-08-20,90866598
2013-09-08-21,90946329
2013-09-08-22,85323799
2013-09-08-23,77600573
2013-09-09-0,71133700
2013-09-09-1,69925795
2013-09-09-2,71222809
2013-09-09-3,70833411
2013-09-09-4,66753823
2013-09-09-5,62752197
2013-09-09-6,60560434
2013-09-09-7,63751651
2013-09-09-8,66326259
2013-09-09-9,69081726
2013-09-09-10,72277259
2013-09-09-11,74288342
2013-09-09-12,80283820
2013-09-09-13,86763676
2013-09-09-14,91468745
2013-09-09-15,93743356
2013-09-09-16,92793056
2013-09-09-17,89740402
2013-09-09-18,89150083
2013-09-09-19,88626947
2013-09-09-20,89097690
2013-09-09-21,87992432
2013-09-09-22,82461021
2013-09-09-23,73932067
2013-09-10-0,69960669
2013-09-10-1,71145825
2013-09-10-2,69333482
2013-09-10-3,69040646
2013-09-10-4,65837018
2013-09-10-5,60527331
2013-09-10-6,59273080
2013-09-10-7,62523920
2013-09-10-8,65537916
2013-09-10-9,69434818
2013-09-10-10,71814689
2013-09-10-11,73739957
2013-09-10-12,79705650
2013-09-10-13,85846440
2013-09-10-14,89324409
2013-09-10-15,91908377
2013-09-10-16,91301381
2013-09-10-17,90061842
2013-09-10-18,88708112
2013-09-10-19,85928374
2013-09-10-20,85272252
2013-09-10-21,87421241
2013-09-10-22,80911138
2013-09-10-23,71949139
2013-09-11-0,67491400
2013-09-11-1,68443765
2013-09-11-2,69037566
2013-09-11-3,68520756
2013-09-11-4,66049453
2013-09-11-5,61178318
2013-09-11-6,59140587
2013-09-11-7,62577501
2013-09-11-8,66262228
2013-09-11-9,68912051
2013-09-11-10,71003534
2013-09-11-11,73088727
2013-09-11-12,78200481
2013-09-11-13,86541357
2013-09-11-14,92445285
2013-09-11-15,92848841
2013-09-11-16,90755842
2013-09-11-17,88830092
2013-09-11-18,88205740
2013-09-11-19,87758222
2013-09-11-20,88855400
2013-09-11-21,87941317
2013-09-11-22,81744047
2013-09-11-23,73857919
2013-09-12-0,68645819
2013-09-12-1,69725279
2013-09-12-2,68937256
2013-09-12-3,66635289
2013-09-12-4,65184299
2013-09-12-5,61021475
2013-09-12-6,59022191
2013-09-12-7,61871208
2013-09-12-8,65545705
2013-09-12-9,69177262
2013-09-12-10,69694907
2013-09-12-11,72181268
2013-09-12-12,77597964
2013-09-12-13,84726902
2013-09-12-14,89278015
2013-09-12-15,90650009
2013-09-12-16,88610331
2013-09-12-17,88597279
2013-09-12-18,86764592
2013-09-12-19,86424366
2013-09-12-20,85957557
2013-09-12-21,86539867
2013-09-12-22,80589481
2013-09-12-23,71459948
2013-09-13-0,68272010
2013-09-13-1,67250754
2013-09-13-2,67347316
2013-09-13-3,67392807
2013-09-13-4,63440415
2013-09-13-5,59849674
2013-09-13-6,58285341
2013-09-13-7,62128927
2013-09-13-8,65800352
2013-09-13-9,68162806
2013-09-13-10,69022680
2013-09-13-11,70390171
2013-09-13-12,75466816
2013-09-13-13,80693201
2013-09-13-14,86652816
2013-09-13-15,87141666
2013-09-13-16,86161841
2013-09-13-17,83630617
2013-09-13-18,82588631
2013-09-13-19,82312653
2013-09-13-20,83747947
2013-09-13-21,82283025
2013-09-13-22,75549300
2013-09-13-23,67200796
2013-09-14-0,60767647
2013-09-14-1,58448899
2013-09-14-2,59510691
2013-09-14-3,59165755
2013-09-14-4,56831664
2013-09-14-5,54471833
2013-09-14-6,52827655
2013-09-14-7,53890374
2013-09-14-8,57480488
2013-09-14-9,60693521
2013-09-14-10,63401545
2013-09-14-11,65218099
2013-09-14-12,69311411
2013-09-14-13,75763035
2013-09-14-14,80404568
2013-09-14-15,83000570
2013-09-14-16,84133053
2013-09-14-17,82858985
2013-09-14-18,82052115
2013-09-14-19,81601460
2013-09-14-20,82811485
2013-09-14-21,82408217
2013-09-14-22,76491565
2013-09-14-23,70099298
2013-09-15-0,64442447
2013-09-15-1,62689369
2013-09-15-2,61895430
2013-09-15-3,62900100
2013-09-15-4,61740506
2013-09-15-5,59028409
2013-09-15-6,57633879
2013-09-15-7,59141842
2013-09-15-8,62929663
2013-09-15-9,67426234
2013-09-15-10,71049909
2013-09-15-11,73317262
2013-09-15-12,77307061
2013-09-15-13,82143746
2013-09-15-14,87899640
2013-09-15-15,90936027
2013-09-15-16,91974247
2013-09-15-17,92486975
2013-09-15-18,90489250
2013-09-15-19,90650308
2013-09-15-20,91370176
2013-09-15-21,90419393
2013-09-15-22,84657159
2013-09-15-23,74581334
2013-09-16-0,70195776
2013-09-16-1,70583121
2013-09-16-2,70896268
2013-09-16-3,70838942
2013-09-16-4,67194156
2013-09-16-5,64170033
2013-09-16-6,61992620
2013-09-16-7,64992604
2013-09-16-8,68810175
2013-09-16-9,71156941
2013-09-16-10,72945096
2013-09-16-11,75856216
2013-09-16-12,85468664
2013-09-16-13,89286297
2013-09-16-14,92879267
2013-09-16-15,93982817
2013-09-16-16,93358344
2013-09-16-17,92550061
2013-09-16-18,91474439
2013-09-16-19,89936697
2013-09-16-20,90737993
2013-09-16-21,89152447
2013-09-16-22,82124560
2013-09-16-23,73564867
2013-09-17-0,69294345
2013-09-17-1,69114719
2013-09-17-2,70828127
2013-09-17-3,69888769
2013-09-17-4,66426923
2013-09-17-5,62068713
2013-09-17-6,59430423
2013-09-17-7,62762792
2013-09-17-8,66134858
2013-09-17-9,68759777
2013-09-17-10,70962787
2013-09-17-11,72934634
2013-09-17-12,79250699
2013-09-17-13,86176926
2013-09-17-14,91352362
2013-09-17-15,93637508
2013-09-17-16,91358008
2013-09-17-17,90095731
2013-09-17-18,89423032
2013-09-17-19,88846696
2013-09-17-20,88652972
2013-09-17-21,85936224
2013-09-17-22,79868741
2013-09-17-23,72821359
2013-09-18-0,67425657
2013-09-18-1,67530349
2013-09-18-2,68778902
2013-09-18-3,68421634
2013-09-18-4,64994811
2013-09-18-5,61580073
2013-09-18-6,59853904
2013-09-18-7,63985279
2013-09-18-8,66914693
2013-09-18-9,70269416
2013-09-18-10,71757773
2013-09-18-11,73974204
2013-09-18-12,79091292
2013-09-18-13,86646207
2013-09-18-14,91614983
2013-09-18-15,93763952
2013-09-18-16,93346257
2013-09-18-17,91627055
2013-09-18-18,89423744
2013-09-18-19,88121537
2013-09-18-20,88913050
2013-09-18-21,86805887
2013-09-18-22,80322869
2013-09-18-23,70767300
2013-09-19-0,67013948
2013-09-19-1,66674826
2013-09-19-2,67684065
2013-09-19-3,66968933
2013-09-19-4,64087110
2013-09-19-5,59499272
2013-09-19-6,57951531
2013-09-19-7,61570957
2013-09-19-8,63727444
2013-09-19-9,67574453
2013-09-19-10,69812036
2013-09-19-11,71765290
2013-09-19-12,77642336
2013-09-19-13,84204312
2013-09-19-14,88275958
2013-09-19-15,91439527
2013-09-19-16,91003522
2013-09-19-17,88288007
2013-09-19-18,88120356
2013-09-19-19,87087716
2013-09-19-20,87056363
2013-09-19-21,85523762
2013-09-19-22,78834780
2013-09-19-23,69610632
2013-09-20-0,65345165
2013-09-20-1,65149069
2013-09-20-2,66194890
2013-09-20-3,65851800
2013-09-20-4,62861645
2013-09-20-5,58498224
2013-09-20-6,57903531
2013-09-20-7,61910156
2013-09-20-8,64536438
2013-09-20-9,67359368
2013-09-20-10,68996315
2013-09-20-11,70170927
2013-09-20-12,75454054
2013-09-20-13,82006695
2013-09-20-14,87233002
2013-09-20-15,88181372
2013-09-20-16,87121138
2013-09-20-17,83918052
2013-09-20-18,82369244
2013-09-20-19,81697252
2013-09-20-20,83562753
2013-09-20-21,82246254
2013-09-20-22,74614975
2013-09-20-23,66010715
2013-09-21-0,60200299
2013-09-21-1,58083238
2013-09-21-2,58548717
2013-09-21-3,59560115
2013-09-21-4,58176734
2013-09-21-5,55624068
2013-09-21-6,54048807
2013-09-21-7,55265129
2013-09-21-8,58504486
2013-09-21-9,61883570
2013-09-21-10,64689619
2013-09-21-11,66177352
2013-09-21-12,70046890
2013-09-21-13,75717875
2013-09-21-14,79650198
2013-09-21-15,83214831
2013-09-21-16,83860661
2013-09-21-17,83030632
2013-09-21-18,81181165
2013-09-21-19,82402186
2013-09-21-20,82188302
2013-09-21-21,82101419
2013-09-21-22,77255249
2013-09-21-23,70555462
2013-09-22-0,64632125
2013-09-22-1,62526014
2013-09-22-2,62839185
2013-09-22-3,63178457
2013-09-22-4,61985016
2013-09-22-5,58747468
2013-09-22-6,56907054
2013-09-22-7,59034641
2013-09-22-8,62478077
2013-09-22-9,68116192
2013-09-22-10,71323529
2013-09-22-11,73660392
2013-09-22-12,78753023
2013-09-22-13,83015101
2013-09-22-14,85834121
2013-09-22-15,89172532
2013-09-22-16,90449519
2013-09-22-17,90122962
2013-09-22-18,90530694
2013-09-22-19,92251472
2013-09-22-20,92964005
2013-09-22-21,90794849
2013-09-22-22,83825236
2013-09-22-23,75073034
2013-09-23-0,70052842
2013-09-23-1,71245118
2013-09-23-2,71960285
2013-09-23-3,73384679
2013-09-23-4,68874048
2013-09-23-5,63553269
2013-09-23-6,62171148
2013-09-23-7,66259170
2013-09-23-8,68743770
2013-09-23-9,72059338
2013-09-23-10,73784019
2013-09-23-11,75162843
2013-09-23-12,81065360
2013-09-23-13,89582969
2013-09-23-14,93918397
2013-09-23-15,95233002
2013-09-23-16,94402709
2013-09-23-17,92523510
2013-09-23-18,91343070
2013-09-23-19,93679412
2013-09-23-20,92392211
2013-09-23-21,87653890
2013-09-23-22,82194397
2013-09-23-23,74141009
2013-09-24-0,70162017
2013-09-24-1,69317970
2013-09-24-2,71245447
2013-09-24-3,69804012
2013-09-24-4,65639739
2013-09-24-5,61084967
2013-09-24-6,59099479
2013-09-24-7,63208860
2013-09-24-8,66610112
2013-09-24-9,69669782
2013-09-24-10,71595458
2013-09-24-11,72887084
2013-09-24-12,79740355
2013-09-24-13,86099500
2013-09-24-14,90604872
2013-09-24-15,94053670
2013-09-24-16,92266554
2013-09-24-17,90578874
2013-09-24-18,90239403
2013-09-24-19,89507735
2013-09-24-20,89635733
2013-09-24-21,87676868
2013-09-24-22,78648703
2013-09-24-23,71423347
2013-09-25-0,66401378
2013-09-25-1,66404018
2013-09-25-2,68137955
2013-09-25-3,68725915
2013-09-25-4,66732939
2013-09-25-5,62950205
2013-09-25-6,60970485
2013-09-25-7,64769839
2013-09-25-8,67355155
2013-09-25-9,69269290
2013-09-25-10,70200696
2013-09-25-11,72930284
2013-09-25-12,79354216
2013-09-25-13,88667132
2013-09-25-14,90583046
2013-09-25-15,93043303
2013-09-25-16,93197838
2013-09-25-17,89136409
2013-09-25-18,90052194
2013-09-25-19,89505705
2013-09-25-20,90304683
2013-09-25-21,88205976
2013-09-25-22,81040182
2013-09-25-23,72151232
2013-09-26-0,68552616
2013-09-26-1,67415213
2013-09-26-2,68452167
2013-09-26-3,67454613
2013-09-26-4,63663499
2013-09-26-5,59185925
2013-09-26-6,58221805
2013-09-26-7,62684276
2013-09-26-8,64949685
2013-09-26-9,68381681
2013-09-26-10,70593726
2013-09-26-11,72137539
2013-09-26-12,78577477
2013-09-26-13,85184148
2013-09-26-14,89728697
2013-09-26-15,92236918
2013-09-26-16,90610882
2013-09-26-17,88985537
2013-09-26-18,89900185
2013-09-26-19,86895792
2013-09-26-20,88481062
2013-09-26-21,86874338
2013-09-26-22,77271854
2013-09-26-23,68757979
2013-09-27-0,63772227
2013-09-27-1,63054156
2013-09-27-2,64686050
2013-09-27-3,64333218
2013-09-27-4,61004824
2013-09-27-5,57095969
2013-09-27-6,56919861
2013-09-27-7,60657068
2013-09-27-8,63914449
2013-09-27-9,66264809
2013-09-27-10,67942266
2013-09-27-11,69353680
2013-09-27-12,74177014
2013-09-27-13,82162658
2013-09-27-14,85606591
2013-09-27-15,88001054
2013-09-27-16,85154579
2013-09-27-17,83649630
2013-09-27-18,81838885
2013-09-27-19,82614981
2013-09-27-20,82414482
2013-09-27-21,81328986
2013-09-27-22,76642977
2013-09-27-23,67042175
2013-09-28-0,61082431
2013-09-28-1,58812642
2013-09-28-2,59057778
2013-09-28-3,58362494
2013-09-28-4,56723141
2013-09-28-5,54545896
2013-09-28-6,52829016
2013-09-28-7,54411859
2013-09-28-8,58668997
2013-09-28-9,62420103
2013-09-28-10,64489739
2013-09-28-11,65786737
2013-09-28-12,69390946
2013-09-28-13,74894706
2013-09-28-14,78779482
2013-09-28-15,81497727
2013-09-28-16,82115520
2013-09-28-17,81355369
2013-09-28-18,80869096
2013-09-28-19,81987524
2013-09-28-20,81308497
2013-09-28-21,80274793
2013-09-28-22,76106541
2013-09-28-23,68744536
2013-09-29-0,62905717
2013-09-29-1,60203958
2013-09-29-2,60376547
2013-09-29-3,60503787
2013-09-29-4,58635631
2013-09-29-5,55747937
2013-09-29-6,54190198
2013-09-29-7,56559721
2013-09-29-8,60881423
2013-09-29-9,66375764
2013-09-29-10,70293663
2013-09-29-11,72668902
2013-09-29-12,76928911
2013-09-29-13,82648567
2013-09-29-14,87384781
2013-09-29-15,90652472
2013-09-29-16,90820521
2013-09-29-17,91052191
2013-09-29-18,91070778
2013-09-29-19,91666275
2013-09-29-20,92313843
2013-09-29-21,89336133
2013-09-29-22,82802585
2013-09-29-23,73700185
2013-09-30-0,68682902
2013-09-30-1,67782306
2013-09-30-2,68126983
2013-09-30-3,69011494
2013-09-30-4,65411534
2013-09-30-5,60074645
2013-09-30-6,59199008
2013-09-30-7,62577592
2013-09-30-8,66202794
2013-09-30-9,69137904
2013-09-30-10,70924644
2013-09-30-11,72166198
2013-09-30-12,78243570
2013-09-30-13,85210256
2013-09-30-14,89604620
2013-09-30-15,91984636
2013-09-30-16,92412316
2013-09-30-17,91194573
2013-09-30-18,89709819
2013-09-30-19,91894461
2013-09-30-20,92388938
2013-09-30-21,88715265
2013-09-30-22,81042789
2013-09-30-23,73130099
2013-10-01-0,69140537
2013-10-01-1,69851029
2013-10-01-2,71991889
2013-10-01-3,70925358
2013-10-01-4,66913033
2013-10-01-5,62408756
2013-10-01-6,59791299
2013-10-01-7,64255768
2013-10-01-8,67083722
2013-10-01-9,69989115
2013-10-01-10,72259086
2013-10-01-11,74848896
2013-10-01-12,80482958
2013-10-01-13,86874651
2013-10-01-14,92865090
2013-10-01-15,94917079
2013-10-01-16,94366661
2013-10-01-17,93783940
2013-10-01-18,91168540
2013-10-01-19,92864562
2013-10-01-20,93536768
2013-10-01-21,90013436
2013-10-01-22,82094842
2013-10-01-23,74066551
2013-10-02-0,69552025
2013-10-02-1,70067249
2013-10-02-2,71003448
2013-10-02-3,70055789
2013-10-02-4,66846249
2013-10-02-5,61570237
2013-10-02-6,60837067
2013-10-02-7,64227556
2013-10-02-8,67710763
2013-10-02-9,69991476
2013-10-02-10,71572908
2013-10-02-11,72747894
2013-10-02-12,78991714
2013-10-02-13,86977780
2013-10-02-14,90638343
2013-10-02-15,94393305
2013-10-02-16,93387459
2013-10-02-17,90723434
2013-10-02-18,92305411
2013-10-02-19,91711900
2013-10-02-20,91654788
2013-10-02-21,88802847
2013-10-02-22,81960542
2013-10-02-23,72882935
2013-10-03-0,69538255
2013-10-03-1,69121602
2013-10-03-2,69487827
2013-10-03-3,68249703
2013-10-03-4,65589226
2013-10-03-5,60675603
2013-10-03-6,58495423
2013-10-03-7,62555427
2013-10-03-8,65880773
2013-10-03-9,69467467
2013-10-03-10,71316798
2013-10-03-11,74115665
2013-10-03-12,78857858
2013-10-03-13,86855470
2013-10-03-14,91863577
2013-10-03-15,93457046
2013-10-03-16,92633686
2013-10-03-17,92513596
2013-10-03-18,92237335
2013-10-03-19,91812643
2013-10-03-20,91127780
2013-10-03-21,88722071
2013-10-03-22,82317527
2013-10-03-23,73351324
2013-10-04-0,67275800
2013-10-04-1,66745933
2013-10-04-2,67804651
2013-10-04-3,66518962
2013-10-04-4,64208015
2013-10-04-5,60138190
2013-10-04-6,59224487
2013-10-04-7,61832042
2013-10-04-8,65796171
2013-10-04-9,68390579
2013-10-04-10,71089306
2013-10-04-11,72046704
2013-10-04-12,77052468
2013-10-04-13,83549686
2013-10-04-14,89403134
2013-10-04-15,89589681
2013-10-04-16,88371508
2013-10-04-17,86163823
2013-10-04-18,85098955
2013-10-04-19,84042762
2013-10-04-20,85710610
2013-10-04-21,83703917
2013-10-04-22,76770785
2013-10-04-23,67502185
2013-10-05-0,62468539
2013-10-05-1,58780601
2013-10-05-2,59142217
